Protein.Accession,Group.Proteins,Group.Accessions,Gene,FC,FCmin,FCmax,Adj_pValue,Log2FC,Log10pValue,Log2FCmin,Log2FCmax,FC_SE,FC_SD_NoProp,FC_SD_Log2,type
O14672,sp|O14672|ADA10_HUMAN,O14672,ADAM10,10.9252,2.49,47.9366,0.0234706264,3.4496,-1.62947531950097,1.31614574229336,5.58305568144868,11.5935204081633,12.7305689660433,1.68109771125522,Enriched
O95219,sp|O95219|SNX4_HUMAN,O95219,SNX4,67.4842,32.438,140.3946,0.000440902354,6.0765,-3.35565758244725,5.01961296626034,7.13334363607929,27.5399489795918,30.2409628363738,0.646499285992039,Enriched
O95319,sp|O95319|CELF2_HUMAN,O95319,CELF2,9.2611,3.271,26.2203,0.0100579303,3.2112,-1.99749137830251,1.70973175942069,4.71261228716085,5.85441326530612,6.42859193806394,1.00144666496892,Enriched
P11172,sp|P11172|UMPS_HUMAN,P11172,UMPS,5.3902,3.3793,8.5977,0.00189656737,2.4303,-2.72203172564794,1.75672443256749,3.10395077116523,1.33122448979592,1.46178594421585,0.391249180468517,Enriched
P47900,sp|P47900|P2RY1_HUMAN,P47900,P2RY1,1.5798,0.2627,9.4996,0.570391611,0.6597,-0.243826870468954,-1.92851189441582,3.24786676711035,2.35635204081633,2.58745412159425,2.36289861359142,Not Significant
P50897,sp|P50897|PPT1_HUMAN,P50897,PPT1,6.963,1.5513,31.2539,0.0446355909,2.7997,-1.35031871152503,0.633477710655096,4.96596432176911,7.57719387755102,8.32033634575077,1.72392761518639,Enriched
P51575,sp|P51575|P2RX1_HUMAN,P51575,P2RX1,2.6635,1.8848,3.7639,0.0041283329,1.4133,-2.38422528938383,0.914411444281011,1.91222829878362,0.479362244897959,0.526376277743371,0.28511373964406,Enriched
P82930,sp|P82930|RT34_HUMAN,P82930,MRPS34,8.6093,2.0135,36.8119,0.0303273183,3.1059,-1.51816599057963,1.00970547228367,5.20210030942424,8.87714285714286,9.74777939621358,1.63347461403331,Enriched
Q12959,sp|Q12959|DLG1_HUMAN,Q12959,DLG1,1.9545,0.5248,7.2791,0.296038846,0.9668,-0.528651297398759,-0.930160374931366,2.86376008424221,1.72303571428571,1.89202452916931,1.39657938371596,Not Significant
Q17RC7,sp|Q17RC7|EX3L4_HUMAN,Q17RC7,EXOC3L4,5.2244,1.0106,27.0069,0.0812018921,2.3853,-1.09043385106652,0.0152120850685033,4.75525614379394,6.63170918367347,7.28212209520516,2.01092593099694,Not Significant
Q2TBE0,sp|Q2TBE0|C19L2_HUMAN,Q2TBE0,CWF19L2,343.0178,93.7259,1255.3753,0.000931240335,8.4221,-3.03093822160252,6.55037586890089,10.2939030133858,296.339132653061,325.402952059401,1.36860893290881,Enriched
Q5T160,sp|Q5T160|SYRM_HUMAN,Q5T160,RARS2,4.0035,0.5548,28.8887,0.176084459,2.0013,-0.754278972643627,-0.849960307225847,4.85243337854927,7.22803571428571,7.93693407266932,2.86014123304675,Not Significant
Q6WN34,sp|Q6WN34|CRDL2_HUMAN,Q6WN34,CHRDL2,1.5659,0.268,9.1508,0.571659845,0.647,-0.24286231278379,-1.89969509420431,3.19389787515414,2.26602040816327,2.48826310464521,2.29248664761391,Not Significant
Q8N6T3,sp|Q8N6T3|ARFG1_HUMAN,Q8N6T3,ARFGAP1,11.812,3.7826,36.8856,0.00961513669,3.5622,-2.0170445373963,1.91937822324758,5.20498579834743,8.44464285714286,9.27286143480327,1.13256952309865,Enriched
Q92747,sp|Q92747|ARC1A_HUMAN,Q92747,ARPC1A,15.8758,10.0421,25.0984,0.000376781031,3.9888,-3.42391096983722,3.32798909154489,4.64952349150802,3.84089285714286,4.21759307678544,0.383268913463635,Enriched
Q969J3,sp|Q969J3|BORC5_HUMAN,Q969J3,BORCS5,0.9436,0.5332,1.6698,0.827531288,-0.0837,-0.0822155770702263,-0.907251314460476,0.739675314503314,0.289948979591837,0.318386076995964,0.486788908828072,Not Significant
Q96I99,sp|Q96I99|SUCB2_HUMAN,Q96I99,SUCLG2,1.2692,0.7342,2.1939,0.3640063,0.3439,-0.438891099780727,-0.445754980449902,1.13349776785961,0.372372448979592,0.408893327987866,0.464787564245729,Not Significant
Q99426,sp|Q99426|TBCB_HUMAN,Q99426,TBCB,14.8888,7.3127,30.3136,0.00160082585,3.8962,-2.79565591136478,2.87040417736972,4.92189328959412,5.86757653061225,6.44304620656033,0.624318333943839,Enriched
Q99436,sp|Q99436|PSB7_HUMAN,Q99436,PSMB7,13.3801,7.4315,24.0903,0.000991240535,3.742,-3.00382094657663,2.89365343877836,4.59038045466621,4.24969387755102,4.66648775247261,0.503159074959179,Enriched
Q9HAV7,sp|Q9HAV7|GRPE1_HUMAN,Q9HAV7,GRPEL1,1.9767,0.764,5.1143,0.169510517,0.9831,-0.770803351541297,-0.388355456626338,2.35453679018808,1.10977040816327,1.21861248526794,0.889404658906984,Not Significant
Q9HD20,sp|Q9HD20|AT131_HUMAN,Q9HD20,ATP13A1,1.0638,0.5678,1.9933,0.833450874,0.0893,-0.0791199936517927,-0.816545245825058,0.995158858165373,0.363647959183673,0.399313173286774,0.54153706980867,Not Significant
Q9UBQ7,sp|Q9UBQ7|GRHPR_HUMAN,Q9UBQ7,GRHPR,23.4058,18.2736,29.9793,3.88819473e-05,4.5488,-4.41025199270495,4.19168897573397,4.90589479243869,2.98614795918367,3.27901803756085,0.202113282253736,Enriched
Q9UJU6,sp|Q9UJU6|DBNL_HUMAN,Q9UJU6,DBNL,25.9806,20.7991,32.4529,2.66903066e-05,4.6994,-4.57364643730566,4.37844919759851,5.02027549849481,2.97290816326531,3.26447973261971,0.181275594918246,Enriched
Q9Y4C2,sp|Q9Y4C2|TCAF1_HUMAN,Q9Y4C2,TCAF1,2.2825,0.3358,15.5156,0.369077259,1.1906,-0.432882713393003,-1.57432586461242,3.95564758294235,3.87239795918367,4.25218807987272,2.68767170022324,Not Significant
O00587,sp|O00587|MFNG_HUMAN,O00587,MFNG,0.8298,0.3161,2.178,0.665337072,-0.2692,-0.176958277370904,-1.66154705964495,1.12300395405482,0.474974489795918,0.521558188244576,0.906784058466477,Not Significant
O14907,sp|O14907|TX1B3_HUMAN,O14907,TAX1BP3,0.8549,0.1167,6.2605,0.869473185,-0.2261,-0.060743807319818,-3.0991235338421,2.64627788378955,1.56729591836735,1.72101036411033,2.90430824379516,Not Significant
P01714,sp|P01714|LV319_HUMAN,P01714,IGLV3-19,0.1321,0.1136,0.1536,3.37339492e-05,-2.9204,-4.47193281340995,-3.13796526004477,-2.70274987882829,0.0102040816326531,0.0112048592995236,0.122370892848458,Depleted
P05164,sp|P05164|PERM_HUMAN,P05164,MPO,2.1006,0.8892,4.962,0.115983734,1.0708,-0.935602913612538,-0.169420146522459,2.31092173523034,1.03897959183673,1.1408787738775,0.783557150018349,Not Significant
P09496,sp|P09496|CLCA_HUMAN,P09496,CLTA,27.7185,19.3864,39.6315,9.8497233e-05,4.7928,-4.00657596960097,4.27697301878873,5.30857566733098,5.16456632653061,5.67108742511965,0.295169280612872,Enriched
P30536,sp|P30536|TSPO_HUMAN,P30536,TSPO,35.9225,29.9703,43.0568,1.23312279e-05,5.1668,-4.90899367574467,4.90546162005837,5.42816919665722,3.33839285714286,3.6658097805804,0.1472237620234,Enriched
P36406,sp|P36406|TRI23_HUMAN,P36406,TRIM23,79.1006,31.8627,196.3706,0.00076010475,6.3056,-3.11912655349265,4.99379661886187,7.61743513974717,41.9663010204082,46.0821968290026,0.840481068897975,Enriched
P40238,sp|P40238|TPOR_HUMAN,P40238,MPL,5.449,0.7271,40.8341,0.122427943,2.446,-0.912119447339984,-0.459774299404461,5.35170252536259,10.2313775510204,11.2348322981499,2.97457090140576,Not Significant
P61073,sp|P61073|CXCR4_HUMAN,P61073,CXCR4,0.588,0.4207,0.8218,0.0248280433,-0.7661,-1.60505750587828,-1.24913627678066,-0.283140764381793,0.102321428571429,0.112356726625973,0.275674306656137,Not Significant
Q14011,sp|Q14011|CIRBP_HUMAN,Q14011,CIRBP,8.28,3.8714,17.7091,0.00436537162,3.0496,-2.35997877930192,1.95285537717374,4.1464189891607,3.53002551020408,3.87623703822545,0.675389849318597,Enriched
Q53EL6,sp|Q53EL6|PDCD4_HUMAN,Q53EL6,PDCD4,0.5561,0.2729,1.1332,0.127997944,-0.8467,-0.892797006263273,-1.87355570027531,0.180402506828649,0.219464285714286,0.240988511384505,0.625198579905841,Not Significant
Q6ZVK8,sp|Q6ZVK8|NUD18_HUMAN,Q6ZVK8,NUDT18,3.0438,1.7281,5.361,0.0130581346,1.6059,-1.8841188591091,0.789186704382044,2.42250213510056,0.926760204081633,1.01765333373099,0.482345560785141,Enriched
Q7Z2Z2,sp|Q7Z2Z2|EFL1_HUMAN,Q7Z2Z2,EFL1,2.6267,0.6564,10.5116,0.178002453,1.3933,-0.749574012764007,-0.607352856035737,3.39391037754418,2.51408163265306,2.76065323421663,1.51626783820703,Not Significant
Q8IY17,sp|Q8IY17|PLPL6_HUMAN,Q8IY17,PNPLA6,0.351,0.1839,0.6701,0.0233946852,-1.5105,-1.63088279431975,-2.44300661513751,-0.577551687766536,0.124030612244898,0.13619506478571,0.559794713845854,Depleted
Q8N556,sp|Q8N556|AFAP1_HUMAN,Q8N556,AFAP1,6.263,4.3997,8.9156,0.000599200595,2.6469,-3.22242776405844,2.13740515482544,3.15633189127672,1.15201530612245,1.26500060276797,0.29139551274707,Enriched
Q8NFU3,sp|Q8NFU3|TSTD1_HUMAN,Q8NFU3,TSTD1,6.6866,3.9114,11.4309,0.00200807247,2.7413,-2.69722061784516,1.96768508107415,3.51486709200234,1.91823979591837,2.1063734875692,0.454469324436346,Enriched
Q8WTS1,sp|Q8WTS1|ABHD5_HUMAN,Q8WTS1,ABHD5,1.8012,0.5515,5.8825,0.306225718,0.849,-0.51395833840439,-0.858567209070704,2.55642941544957,1.35994897959184,1.49332762314401,1.19610057535663,Not Significant
Q8WWC4,sp|Q8WWC4|MAIP1_HUMAN,Q8WWC4,MAIP1,5.2159,3.5658,7.6297,0.00104382194,2.3829,-2.98137357898775,1.83422578678235,2.93162633136896,1.03670918367347,1.13838569268335,0.314872484797105,Enriched
Q9BPW8,sp|Q9BPW8|NIPS1_HUMAN,Q9BPW8,NIPSNAP1,6.0385,4.3311,8.4188,0.000526617129,2.5942,-3.27850501893068,2.11473348292004,3.07361460889421,1.0427806122449,1.14505258396657,0.273571530089536,Enriched
Q9H6Q3,sp|Q9H6Q3|SLAP2_HUMAN,Q9H6Q3,SLA2,8.9457,1.2956,61.7661,0.0636977639,3.1612,-1.19587581323665,0.373620373245737,5.94874333462371,15.4261479591837,16.9390861067961,2.73180807801132,Not Significant
Q9H6U6,sp|Q9H6U6|BCAS3_HUMAN,Q9H6U6,BCAS3,2.6007,1.3457,5.0262,0.0321485727,1.3789,-1.49283830368141,0.428356822465183,2.32946807934977,0.93890306122449,1.03098711629742,0.571922943785403,Enriched
O00418,sp|O00418|EF2K_HUMAN,O00418,EEF2K,0.0839,0.0787,0.0895,2.96225293e-06,-3.5745,-5.52837786228557,-3.66749255404196,-3.48196850739783,0.00275510204081632,0.00302531201087138,0.0520214855211675,Depleted
O43242,sp|O43242|PSMD3_HUMAN,O43242,PSMD3,7.0348,5.1807,9.5523,0.000316452845,2.8145,-3.49969099554245,2.37314704352943,3.25584814666509,1.11520408163265,1.22457907284494,0.251136372827912,Enriched
O75324,sp|O75324|SNN_HUMAN,O75324,SNN,40.0661,20.2749,79.1762,0.000524984901,5.3243,-3.27985318708296,4.34162289367714,6.30699492289302,15.0258418367347,16.4995194764758,0.594112602069143,Enriched
P04424,sp|P04424|ARLY_HUMAN,P04424,ASL,2.303,1.8981,2.7944,0.00106855263,1.2035,-2.97120408243236,0.924556001686554,1.48253854784542,0.228647959183674,0.251072884754076,0.157282503576375,Enriched
P15586,sp|P15586|GNS_HUMAN,P15586,GNS,27.0161,9.4892,76.9162,0.00290442561,4.7557,-2.53693974247239,3.24628646399215,6.26521558381873,17.2007653061225,18.8877511997245,1.00863059395646,Enriched
Q08211,sp|Q08211|DHX9_HUMAN,Q08211,DHX9,0.1335,0.0816,0.2185,0.00127140791,-2.9049,-2.89571509095601,-3.61528703757795,-2.19429481516149,0.0349234693877551,0.0383486309526196,0.414422319851875,Depleted
Q14164,sp|Q14164|IKKE_HUMAN,Q14164,IKBKE,2.6567,1.6135,4.3745,0.0132007397,1.4097,-1.87940173253448,0.690193577824855,2.12911812808932,0.704336734693878,0.773415413149619,0.419995701847421,Enriched
Q14242,sp|Q14242|SELPL_HUMAN,Q14242,SELPLG,1.6524,1.3021,2.0968,0.0105199184,0.7245,-1.97798762886737,0.38084025031927,1.06818925877897,0.202729591836735,0.222612542133286,0.194360935957018,Not Significant
Q14554,sp|Q14554|PDIA5_HUMAN,Q14554,PDIA5,19.9739,18.4914,21.5753,2.96225293e-06,4.32,-5.52837786228557,4.20878255146267,4.43130871480159,0.786709183673469,0.863866639845023,0.0623962329486894,Enriched
Q15181,sp|Q15181|IPYR_HUMAN,Q15181,PPA1,9.7612,2.6781,35.5781,0.0182202685,3.2871,-1.73944522740642,1.421209831764,5.15291756238481,8.39285714285714,9.21599677385819,1.36211458043006,Enriched
Q86X29,sp|Q86X29|LSR_HUMAN,Q86X29,LSR,0.7238,0.0507,10.3331,0.791076423,-0.4662,-0.101781558874065,-4.30187044254611,3.36920123231311,2.6230612244898,2.88032113153555,5.74112325591879,Not Significant
Q86Y91,sp|Q86Y91|KI18B_HUMAN,Q86Y91,KIF18B,79.7631,48.7821,130.4199,0.000111610357,6.3176,-3.95229550271703,5.60827996032719,7.02702020843026,20.8259693877551,22.8685015630663,0.413628279211781,Enriched
Q8N2U9,sp|Q8N2U9|S66A2_HUMAN,Q8N2U9,SLC66A2,60.47,11.6873,312.8723,0.00619441623,5.9181,-2.20799961584736,3.54686977184682,8.28943012568939,76.8329081632653,84.3683887031756,2.01286350239563,Enriched
Q8N5K1,sp|Q8N5K1|CISD2_HUMAN,Q8N5K1,CISD2,3.7714,2.9402,4.8377,0.000548811239,1.9151,-3.26057700337692,1.5559142942434,2.27432130633068,0.48405612244898,0.531530513021152,0.203329383045231,Enriched
Q8NBZ7,sp|Q8NBZ7|UXS1_HUMAN,Q8NBZ7,UXS1,19.8203,9.3872,41.8489,0.00136579544,4.3089,-2.86461434160015,3.23069489712192,5.38711779686486,8.28104591836735,9.09321952808366,0.661884165168084,Enriched
Q96RT8,sp|Q96RT8|GCP5_HUMAN,Q96RT8,TUBGCP5,9339.0857,1.2067,72281062.222,0.0784079552,13.1891,-1.10563987195598,0.271067049491041,26.1071143720072,18439046.1773725,20247477.967418,3127.81539782877,Not Significant
Q9BPX7,sp|Q9BPX7|CG025_HUMAN,Q9BPX7,C7orf25,8.4324,1.0536,67.4899,0.07767219,3.0759,-1.10973444955762,0.0753272507070651,6.07659971097431,16.9480357142857,18.6102348470236,3.18401564484368,Not Significant
Q9BXJ0,sp|Q9BXJ0|C1QT5_HUMAN,Q9BXJ0,C1QTNF5,4.6748,0.1967,111.1259,0.315544649,2.2249,-0.50093918018411,-2.34593113727092,6.79605129315174,28.2982653061224,31.0736519552179,9.58967305084764,Not Significant
Q9BZW5,sp|Q9BZW5|TM6S1_HUMAN,Q9BZW5,TM6SF1,15.7064,4.345,56.7755,0.00998715983,3.9733,-2.00055799981511,2.11935617703968,5.82719660113602,13.3751275510204,14.6869093875918,1.34905079072635,Enriched
Q9NQW7,sp|Q9NQW7|XPP1_HUMAN,Q9NQW7,XPNPEP1,8.8816,2.4564,32.1129,0.0202479554,3.1508,-1.69361882446553,1.29654550819512,5.00508105041197,7.56543367346939,8.30742274540807,1.34942776046753,Enriched
Q9NWV8,sp|Q9NWV8|BABA1_HUMAN,Q9NWV8,BABAM1,2.1017,1.3634,3.2399,0.0196533078,1.0716,-1.7065643440983,0.44720888815581,1.69594928479801,0.478698979591837,0.525647961888903,0.360826810615459,Enriched
Q9UH92,sp|Q9UH92|MLX_HUMAN,Q9UH92,MLX,8017.5838,1.9844,32392863.1476,0.0678290523,12.969,-1.16858425080695,0.988702862343229,24.949172655231,8263484.99061224,9073936.29106649,1632.77655900073,Not Significant
Q9Y5K6,sp|Q9Y5K6|CD2AP_HUMAN,Q9Y5K6,CD2AP,4.8327,4.5459,5.1375,6.42560189e-06,2.2728,-5.19208618546551,2.18456594832407,2.36106648879432,0.150918367346939,0.165719869039955,0.0494719790677491,Enriched
Q9Y6K9,sp|Q9Y6K9|NEMO_HUMAN,Q9Y6K9,IKBKG,2.2182,0.7105,6.9255,0.176761138,1.1494,-0.752613211083893,-0.493093445419307,2.79191823310844,1.58545918367347,1.74095501366348,1.13229968651298,Not Significant
O75165,sp|O75165|DJC13_HUMAN,O75165,DNAJC13,1.7793,1.193,2.6538,0.032750234,0.8313,-1.48478559263263,0.254594043033141,1.40805964807036,0.37265306122449,0.409201461618603,0.331789422470451,Not Significant
P00746,sp|P00746|CFAD_HUMAN,P00746,CFD,0.1912,0.1621,0.2256,7.85423656e-05,-2.3865,-4.10489602244993,-2.62504400403191,-2.14816102715066,0.0161989795918367,0.0177877141379938,0.134216772885116,Depleted
P19022,sp|P19022|CADH2_HUMAN,P19022,CDH2,38.6039,7e-04,2087582.2271,0.471080097,5.2707,-0.326905244192395,-10.4803574574918,20.9934015938776,532546.486326531,584776.628074957,21854.1220278653,Not Significant
P20936,sp|P20936|RASA1_HUMAN,P20936,RASA1,5.9247,4.8101,7.2975,0.000127566208,2.5667,-3.89426435400622,2.26606688734343,2.86740230572754,0.634540816326531,0.696774175540877,0.169668109384833,Enriched
P33527,sp|P33527|MRP1_HUMAN,P33527,ABCC1,0.7228,0.6579,0.7941,0.00218992032,-0.4683,-2.65957168662739,-0.6040597821547,-0.332607399332895,0.0347448979591837,0.038152545914878,0.0761517553800262,Not Significant
P48735,sp|P48735|IDHP_HUMAN,P48735,IDH2,37.5931,32.6838,43.2397,6.3520071e-06,5.2324,-5.19708902514502,5.03050382385582,5.43428460847765,2.69283163265306,2.95693435699604,0.113477061829761,Enriched
P49908,sp|P49908|SEPP1_HUMAN,P49908,SELENOP,2.2304,2.0431,2.4349,0.000103313906,1.1573,-3.98584121872623,1.03075981884029,1.28386252283469,0.0999489795918367,0.109751596838834,0.0709908915391995,Enriched
P62841,sp|P62841|RS15_HUMAN,P62841,RPS15,21.6802,13.7955,34.0713,0.000258407592,4.4383,-3.58769473094293,3.78612584113622,5.09048508980541,5.17239795918367,5.67968715463203,0.377951148595879,Enriched
Q02338,sp|Q02338|BDH_HUMAN,Q02338,BDH1,7.4972,5.7784,9.7272,0.000172040393,2.9063,-3.7643695740374,2.53067007549171,3.28202458121855,1.00734693877551,1.10614371004897,0.21285653910769,Enriched
Q16643,sp|Q16643|DREB_HUMAN,Q16643,DBN1,27.5244,20.4095,37.1195,5.84171431e-05,4.7826,-4.23345968608626,4.35116893397743,5.21410537236851,4.26275510204082,4.680829972376,0.245346317754112,Enriched
Q53HC0,sp|Q53HC0|CCD92_HUMAN,Q53HC0,CCDC92,52.1841,48.577,56.059,2.11187355e-06,5.7055,-5.67533208906497,5.60220149019737,5.80887410418983,1.90867346938775,2.0958689319759,0.0579429311708906,Enriched
Q7L523,sp|Q7L523|RRAGA_HUMAN,Q7L523,RRAGA,21.6777,0.0852,5514.2926,0.260241071,4.4381,-0.584624162420512,-3.55300275932361,12.4289601064841,1406.68556122449,1544.6479516348,102.799463953409,Not Significant
Q86TI0,sp|Q86TI0|TBCD1_HUMAN,Q86TI0,TBC1D1,16.4379,1.3057,206.9386,0.066452746,4.039,-1.17748706817487,0.384823458729755,7.69305896418747,52.4573724489796,57.6021927963253,5.05553616286682,Not Significant
Q8NBF2,sp|Q8NBF2|NHLC2_HUMAN,Q8NBF2,NHLRC2,0.6237,0.5136,0.7574,0.0067397346,-0.6811,-2.17135720495205,-0.961282892427146,-0.40087267366503,0.0621938775510204,0.0682936174305965,0.15797156195525,Not Significant
Q92597,sp|Q92597|NDRG1_HUMAN,Q92597,NDRG1,2.7955,0.6111,12.7871,0.186432907,1.4831,-0.729477428531549,-0.710519613862405,3.67661720586151,3.10612244897959,3.41075917077499,1.7602165413499,Not Significant
Q9NPR9,sp|Q9NPR9|GP108_HUMAN,Q9NPR9,GPR108,12.6081,10.1846,15.6083,4.76050422e-05,3.6563,-4.32234704552187,3.34831741447947,3.96424150759538,1.38359693877551,1.51929488457066,0.173846907592584,Enriched
Q9NRW4,sp|Q9NRW4|DUS22_HUMAN,Q9NRW4,DUSP22,6.8382,4.8078,9.726,0.000514226402,2.7736,-3.28884562907676,2.26537688252797,3.28184659157661,1.25464285714286,1.37769347517293,0.290660048623478,Enriched
Q9NWX6,sp|Q9NWX6|THG1_HUMAN,Q9NWX6,THG1L,0.3691,0.1774,0.7681,0.038678385,-1.4378,-1.41253166799729,-2.49492208524839,-0.380633945252964,0.150688775510204,0.165467759705715,0.646761084677437,Depleted
Q9NZA1 / Q96NY7,sp|Q9NZA1|CLIC5_HUMAN / sp|Q96NY7|CLIC6_HUMAN,Q9NZA1 / Q96NY7,CLIC5 / CLIC6,26.1662,15.4995,44.1738,0.000338318827,4.7096,-3.47067383361994,3.95414977108653,5.4651190387743,7.31487244897959,8.03228742530826,0.442866798980632,Enriched
Q9ULC5,sp|Q9ULC5|ACSL5_HUMAN,Q9ULC5,ACSL5,7.1697,4.212,12.2041,0.00174085843,2.8419,-2.75923654512029,2.07450543636363,3.60929400136142,2.03880102040816,2.23875890019307,0.450485566070348,Enriched
O43488,sp|O43488|ARK72_HUMAN,O43488,AKR7A2,12.3254,9.6091,15.8095,7.65217148e-05,3.6236,-4.11621530628937,3.26440131275335,3.98271983583303,1.58173469387755,1.73686524001916,0.203301058664876,Enriched
O60763,sp|O60763|USO1_HUMAN,O60763,USO1,5.4804,4.1089,7.3096,0.000405550962,2.4543,-3.39195456407988,2.03875221946647,2.86979246037666,0.816505102040816,0.896584828999632,0.236022641875419,Enriched
P01019,sp|P01019|ANGT_HUMAN,P01019,AGT,0.2918,0.2589,0.3288,7.20320797e-05,-1.7771,-4.14247404615354,-1.94953312964934,-1.60471779586777,0.0178316326530612,0.0195804916259175,0.0968083556095926,Depleted
P15169,sp|P15169|CBPN_HUMAN,P15169,CPN1,1.8862,1.6254,2.1889,0.00111088386,0.9155,-2.95433134303723,0.700794799373721,1.1302060464332,0.14375,0.157848455382039,0.120733317671324,Not Significant
P15170,sp|P15170|ERF3A_HUMAN,P15170,GSPT1,4.3405,3.5715,5.2749,0.000187973001,2.1178,-3.72590452498503,1.8365301213294,2.39914374389156,0.434540816326531,0.477158933270214,0.158598047861953,Enriched
P16219,sp|P16219|ACADS_HUMAN,P16219,ACADS,14.2571,10.5511,19.265,0.000114763948,3.8336,-3.94019451998405,3.39932150915802,4.26791028088483,2.22293367346939,2.44095058625298,0.247003058535198,Enriched
P61160,sp|P61160|ARP2_HUMAN,P61160,ACTR2,20.9863,16.6887,26.3906,3.45586509e-05,4.3914,-4.4614432198425,4.06079967232009,4.72195224612693,2.47497448979592,2.71771061095121,0.186827960192632,Enriched
Q01469,sp|Q01469|FABP5_HUMAN,Q01469,FABP5,11.4015,8.9766,14.4815,7.48820688e-05,3.5112,-4.12562216565867,3.16616910955798,3.85613914002127,1.4043112244898,1.54204074894869,0.195122969903695,Enriched
Q13155,sp|Q13155|AIMP2_HUMAN,Q13155,AIMP2,12.1892,3.1105,47.7659,0.0162246298,3.6075,-1.78982520378192,1.63714650625315,5.57790914286002,11.3916836734694,12.5089368490987,1.48053860458339,Enriched
Q13740,sp|Q13740|CD166_HUMAN,Q13740,ALCAM,0.7233,0.2487,2.1042,0.503316759,-0.4673,-0.29815860860535,-2.00752158733254,1.07327183642452,0.473341836734694,0.519765410756653,1.03672470693245,Not Significant
Q14126,sp|Q14126|DSG2_HUMAN,Q14126,DSG2,2.3014,1.8028,2.9379,0.00225591304,1.2025,-2.64667764536956,0.85023935516591,1.55478529039406,0.289566326530612,0.317965894772232,0.199325549474112,Enriched
Q15382,sp|Q15382|RHEB_HUMAN,Q15382,RHEB,6.3155,1.7287,23.0721,0.0339708379,2.6589,-1.46889374100579,0.78968752423464,4.52807741757767,5.44474489795918,5.97874484933632,1.36576764228928,Enriched
Q7LBR1,sp|Q7LBR1|CHM1B_HUMAN,Q7LBR1,CHMP1B,12.8685,7.3755,22.4524,0.000877049346,3.6858,-3.05697597095254,2.88274085587968,4.48879776181526,3.84614795918367,4.2233635793247,0.473483754265284,Enriched
Q7Z401,sp|Q7Z401|MYCPP_HUMAN,Q7Z401,DENND4A,8.2377,0.9509,71.3626,0.0874192212,3.0422,-1.05839306687003,-0.0726344647266216,6.15709627374948,17.9621683673469,19.7238297885067,3.45429809573262,Not Significant
Q8IU80,sp|Q8IU80|TMPS6_HUMAN,Q8IU80,TMPRSS6,0.1307,0.1015,0.1683,0.000152267575,-2.9354,-3.81739256874428,-3.30044836747691,-2.5708929182195,0.0170408163265306,0.0187121150302045,0.206548397541085,Depleted
Q9BVG4,sp|Q9BVG4|PBDC1_HUMAN,Q9BVG4,PBDC1,4.2239,2.0246,8.8123,0.0132007397,2.0786,-1.87940173253448,1.0176369030495,3.13951861001213,1.73155612244898,1.90138058668441,0.649426440789827,Enriched
Q9H0A8,sp|Q9H0A8|COMD4_HUMAN,Q9H0A8,COMMD4,1363117.2033,985247.1998,1885910.9778,2.62472413e-06,20.3785,-5.58091633611125,19.9101262184798,20.8468301462292,229761.167857143,252295.272716685,0.26702409587885,Enriched
Q9NX20,sp|Q9NX20|RM16_HUMAN,Q9NX20,MRPL16,0.0102,0.0032,0.0331,0.00147449702,-6.6134,-2.83135610083267,-8.28771237954945,-4.91702497274223,0.00762755102040816,0.00837563232639392,1.18465521780371,Depleted
Q9UHL4,sp|Q9UHL4|DPP2_HUMAN,Q9UHL4,DPP7,20.4314,15.221,27.4256,7.30892682e-05,4.3527,-4.13614638643034,3.92799124003948,4.77745127823436,3.11341836734694,3.41877064517415,0.241405065523141,Enriched
Q9UI12,sp|Q9UI12|VATH_HUMAN,Q9UI12,ATP6V1H,3.9874,0.7949,20.0007,0.117638452,1.9954,-0.929450698992249,-0.331154716978927,4.32197858833016,4.8994387755102,5.37995716836978,1.94654098585597,Not Significant
Q9UN37,sp|Q9UN37|VPS4A_HUMAN,Q9UN37,VPS4A,5.5301,3.2887,9.2993,0.00253386299,2.4673,-2.59621687181076,1.71751740943437,3.21712212218443,1.53331632653061,1.68369818264292,0.439243959142276,Enriched
O60239,sp|O60239|3BP5_HUMAN,O60239,SH3BP5,8.2867,0.9438,72.7605,0.0881649546,3.0508,-1.05470401178882,-0.0834469234126066,6.18508355190977,18.3205867346939,20.1174004714025,3.50239225453674,Not Significant
O95336,sp|O95336|6PGL_HUMAN,O95336,PGLS,7.2288,2.0032,26.0861,0.026999872,2.8537,-1.56863829472344,1.00230646738317,4.70520936517404,6.14359693877551,6.74613765061244,1.34636721636965,Enriched
P04217,sp|P04217|A1BG_HUMAN,P04217,A1BG,0.0588,0.048,0.072,2.99511256e-05,-4.0881,-4.52358685164919,-4.38082178394093,-3.79585928321977,0.00612244897959184,0.00672291557971418,0.164950968829401,Depleted
P08519,sp|P08519|APOA_HUMAN,P08519,LPA,5.648,5.0959,6.26,1.85793502e-05,2.4978,-4.7309694792277,2.34933696697419,2.64616265715789,0.296964285714286,0.326089417764386,0.0832945442448742,Enriched
P21810,sp|P21810|PGS1_HUMAN,P21810,BGN,3.8126,2.3891,6.0843,0.00398446893,1.9308,-2.39962955535703,1.25646724160702,2.60509129011727,0.94265306122449,1.03510490208999,0.391685649961992,Enriched
