"","TPAD1010","TPAD1016","TPAD1022","TPAD1008","TPAD1036","TPAD1040","TPAD1021","TPAD1012","TPAD1037","TPAD1025","TPAD1013","TPAD1035","TPAD1018","TPAD1007","TPAD1030","TPAD1039","TPAD1028","TPAD1005","TPAD1004","TPAD1017","TPAD1001","TPAD1011","TPAD1026","TPAD1032","TPAD1019","TPAD1033","TPAD1006","TPAD1024","TPAD1002","TPAD1038","TPAD1031","TPAD1034","TPAD1015","TPAD1027","TPAD1029","TPAD1003","TPAD1009","TPAD1014","TPAD1023","TPAD1020"
"sp|P23560|BDNF_HUMAN",20.1243357418949,19.7247157732095,20.4946904636914,20.6872639973151,20.6958085841983,21.2982288372017,20.1204279647699,21.4679600323736,21.6943961639966,20.5789209870172,19.8183956415953,20.1882378891304,21.5696905773803,20.88876456936,20.1088423809133,19.7514768289828,21.3169871072897,19.851081532681,21.4903851040487,20.3397031592628,21.4413486157643,20.3687677354868,20.8324299383081,20.0321280234029,21.2276841730937,20.8201955422171,20.9546300904506,20.486156431338,20.595873447568,20.8291343549526,21.3416169469929,21.3509446930544,20.1032965655692,20.838187227861,20.6894532378262,21.2007691976925,21.6531933968252,20.0735162028776,21.2722428278644,20.494525373726
"sp|P61086|UBE2K_HUMAN",21.3144515766596,21.2599127325833,22.317482168358,22.4868984444631,21.5250275127818,21.2200258725943,22.3470581849325,21.6036304665185,22.0736536081726,20.8902502118443,20.8233484209739,21.9733943241148,21.745582934158,21.557377964819,21.2527431071608,21.2842348692722,21.6570146809436,21.1930997986083,21.7101461586104,22.2526717758095,21.324835537632,21.6589145426693,21.4370918525301,19.8866501388366,20.5832689252879,21.0692451807457,21.7418853766456,21.0201901356253,20.9128605130152,20.4002924029292,21.4513446588722,21.0869997551848,21.2326798089867,20.7369769500239,21.1176199802054,21.5319199247584,21.8003043529785,22.3466724819951,21.1485147974394,19.7588830322666
"sp|Q12765|SCRN1_HUMAN",22.8966601464451,22.7681960579392,22.6828493633211,22.1339897605636,22.5110574089229,22.8044297700335,22.408499113092,22.3604975437729,23.4791917551475,22.8588883197976,22.9253141963361,23.2619257561982,22.8954889426675,22.7566078780832,22.4863459765752,22.7404288183586,23.1502283669386,22.6832854397521,22.6622045332561,23.0687143817985,22.9065518772558,22.41233915613,22.8641638341403,22.9452221589851,21.8025285043222,22.9511142747334,22.8734197296315,23.047781092483,23.1643810516237,22.3241473071872,22.4514172795788,22.994031100502,22.5630337168359,23.0667371903828,22.7254058541637,22.8724227544995,22.6165556097213,22.5571702065747,22.4371205802672,22.3966539885554
"sp|Q66K14|TBC9B_HUMAN",16.9829303257519,19.1465270871914,18.4006207072943,17.1286293514551,18.8713803647144,19.0097479839279,16.9429483091539,16.9065744856003,19.8842204704926,18.1046501484396,17.3893298994356,18.3003998716776,18.1831651290127,17.3299614638895,17.4634768952372,17.7255926243573,19.1809066566541,17.5553413367073,17.1727027364856,16.818472131557,18.5897635358598,19.4289860387505,17.5395024453705,18.4113378221991,17.0088192885828,18.3160401621476,18.3749788007379,17.2130177052073,14.3299796626346,17.8704856041724,17.8741317356707,18.7766576907468,18.1984507993353,18.3794671452196,16.4082695751118,18.1583348233463,17.6769926020271,19.0531593053734,18.2124314163969,16.6017124283531
"sp|Q9H223|EHD4_HUMAN",25.0707189743414,25.1525698994522,25.6081559859425,25.3080296174656,25.110844066292,25.330284025738,25.2309290066533,23.8287703206003,26.1677308604071,25.5424591274618,24.7171676200233,25.4843674684709,25.61407234238,25.3989802303946,25.3261760049002,24.8650943220482,26.034782443818,24.9464034945443,25.5169766877699,24.7784327101343,25.9947065407222,25.5031778912875,25.2285528580766,24.656957092358,24.8489827327886,26.1813663613485,25.5068061740386,25.5574713005765,25.2273971707975,24.5916205451278,25.1550731290248,25.8108900192263,24.7785533637364,25.5164969581365,25.4061110794963,25.2925419274237,25.7272414864478,25.3332894210158,26.0643091352438,24.9220834156359
"sp|Q9NTJ5|SAC1_HUMAN",26.0069455505128,26.3808953711066,26.6688673526611,25.9388317458337,26.1090323123024,26.4410390158351,25.8427272085538,24.5591675841788,26.8868818916801,26.2256014179278,25.832738566424,26.2793426051282,26.7599674904976,26.2174480491815,26.1933232907419,25.7699215066597,26.6385699565631,25.9266621223784,26.423416357479,25.6237676594091,26.272382852685,26.5143868612477,26.3957350780955,25.5273572413533,26.4971769879923,27.1889557903242,26.3705267111893,26.7639801948952,26.3022059606414,25.9970791714839,25.9470769952567,26.6186363378747,25.4108033191092,26.4463553479585,26.0178389202216,26.2881105940639,26.4279505478503,25.9695471928349,26.7057792316738,26.1594489049086
"sp|Q9Y4P3|TBL2_HUMAN",18.120787773797,16.1201145282796,17.6663456563003,17.8783093448628,21.9106828327093,16.8415832590786,18.9227198845702,19.386335462472,18.2377635379687,17.21470521828,16.8974343469565,17.4636437472562,14.31120535379,17.7629043832822,16.3901782771555,19.7561391412048,18.2458789762772,19.4793474004302,16.9943661311769,19.7541051891039,17.2129578229484,16.284617145672,17.3801592713063,17.927400574182,18.6427418547068,18.3867317201476,19.5264119616912,16.4547534396373,16.4879724206498,16.9810455580282,21.8585894310194,20.3019307717072,20.3852937058556,18.072703864725,19.8416869230405,16.7609656012159,17.4050209927673,20.5426164043172,17.8981945587221,20.183485829552
"sp|O14617|AP3D1_HUMAN",22.1899960591248,21.9299924638282,22.2535904735944,21.603502930149,22.0224123078198,22.3856435059889,21.3705651825935,21.3907989573097,22.3656612151691,22.5304864278106,22.0544879826675,22.0435617101551,22.6070883804751,22.1684979391379,22.1673009151165,21.5422264870224,22.5668624074564,22.1484111675964,21.9805992027096,21.6746818439989,22.6965662315616,22.1972984459909,21.9530909006449,22.0065131094587,22.4179932786721,22.8488273596177,22.3897744001071,22.4545372256234,22.1167024846084,22.1863703520426,21.945330821607,22.6801343823615,21.8357944300968,22.6987614327826,21.6611757311959,22.2439291572334,22.1469998191511,21.7013121057335,22.5953041434341,21.8293012069633
"sp|O43676|NDUB3_HUMAN",20.535722748592,21.3856674147264,22.2567332495434,20.8645202850069,21.3908041558982,21.9754011715006,20.666459714283,24.3217572611639,22.4095609727513,20.8675057639228,21.1779212185642,22.472246734759,22.7826847553766,21.0359496715718,20.9100536781596,20.4171071842769,21.9702583276136,20.8217467686512,20.7131779164932,20.5744991892617,21.8484615451102,23.1297510703816,21.1009614579821,20.0545644171145,21.6335851715256,23.2750294127402,21.2968768449037,21.9572228568022,21.1542044031686,21.1450430691768,20.2933688850174,22.3391849217042,21.1919593120186,21.6906989235672,21.0707924124797,20.5526599376691,21.5361765945516,21.6308926044454,21.7070682361576,20.7583114080589
"sp|P30038|AL4A1_HUMAN",19.259257216322,20.4480092866217,21.4127655989204,20.4254860116445,18.9443184079382,19.8669842910018,18.4509562951256,18.6455900738151,20.2848413023865,19.7719897346902,20.1139145746467,19.5260132988652,21.4970623852577,19.6429682942469,19.1633155605105,19.1967229984824,20.7975071762211,19.0249985557951,19.4954757451535,20.0786699807571,19.4738034317844,20.3588511984006,19.5795745125843,20.2455150719,19.7605098970169,21.445862195494,19.9356166941647,19.4774729905898,19.1818775964985,19.3280775531544,18.7655978662407,20.3106751516497,18.8579525670704,19.4081870890286,17.4645957307485,19.9635200246875,20.0266793721717,19.4222935099513,20.0338327034292,20.1825328924927
"sp|P35556|FBN2_HUMAN",27.5703930975796,26.6210357579985,27.0013744708742,27.3390164001993,27.395978512939,26.3247198193966,27.2406861983639,27.2784988308102,25.9319432620399,27.1912201171016,27.233382563531,27.1711640754857,26.2268498697017,27.4283077444779,27.2386367607785,27.9639231802676,26.1914031411987,27.9079396071344,27.31592941245,27.3128875523211,26.4562779015065,26.5035730042618,27.6655891295877,27.3870875886887,26.6831228445319,25.3930941110047,27.8773280193286,27.023541416298,27.4317049272425,27.8107582422739,27.2117865382844,26.4121337134999,27.397184598167,26.9938902730041,27.4441207251787,27.6699579434842,27.2862223913763,27.0134926131549,25.9969203637366,27.1465029862093
"sp|P39060|COIA1_HUMAN",21.9105980525492,22.2797373521094,22.5110177169801,22.6654374990554,21.3218431508818,21.02320216924,21.9367649738262,22.2722569164237,20.4100721502143,21.1081677188297,22.0891718249484,21.6201043063625,21.7790820279814,20.9827221419191,20.518301518998,22.2170899055089,19.4532916346446,20.8778553634248,20.5877901536601,20.4761971708205,20.2506849390696,21.2727321618289,21.0574920620683,21.6846405453563,21.1397875749222,19.7912029137813,20.5787722529487,20.741267416854,21.1347135335613,21.2365773863843,22.8413778989664,20.5764872189426,22.0095126569519,20.1695748442136,20.640659644094,20.7838012517141,20.0548462312891,22.0312689546164,20.5058828239586,22.157384049769
"sp|Q3ZAQ7|VMA21_HUMAN",20.7820150504195,21.882244237053,20.9834138771928,20.6335648473934,20.5186468477436,21.455309870339,19.372021264577,20.3034636013867,20.8652438875974,20.8755489279408,20.9088634741642,20.3976432469892,22.1035908814782,20.5557468744334,20.9616832068048,19.6457051000346,21.5188161221562,20.8897067268666,20.4369898078217,20.4063373967431,21.0240943378108,22.0129907580613,20.2053309483313,21.3040972952257,21.1263736538778,22.0108467049593,20.9255170388554,21.4000410599548,19.8647395817345,21.0714648463853,20.6418985541457,21.8174884795033,20.8291331994339,21.3351871677665,19.9467439525497,20.1156157805513,20.3294786984472,22.7270682012808,21.1531265385818,20.4821591284732
"sp|Q6V0I7|FAT4_HUMAN",25.4447580287373,25.3503738862913,25.7940306339852,26.4136018308758,26.2269962048801,25.437814136517,26.1003149362975,26.375717029784,24.9056864028721,25.827941806393,26.0637511284811,25.985099085769,25.0723810635024,26.0979002672651,26.2086978059518,26.9195513362664,25.403007442152,26.5216888342082,25.9410473366532,25.9083488425811,25.2119060610479,25.5812015057622,25.9560396725472,26.2571709657386,25.8544863344818,24.5671236608002,26.1765084890599,25.7304251825072,26.2957684640573,26.4946412785116,26.5832889771682,25.2226373453909,26.1449966157445,25.9125980038972,26.5286857374274,26.1247808549535,26.7510425057928,25.2500127931404,25.1128953876323,25.8253507241102
"sp|Q6ZVM7|TM1L2_HUMAN",24.2740302830827,24.8427925073629,24.4262617806418,23.6450290006278,25.0237279319463,23.7332287632612,24.1408446267976,22.5234970294971,26.955791681823,24.7533366347187,23.6863459073154,24.9513694200339,27.2813652638814,23.4328652859465,23.0162255945899,24.5510493095899,23.1074666769297,22.8658636650645,23.2709785380928,25.0615206455861,23.1416863952702,25.049703598397,24.7398452320423,23.4796446693319,24.4638680496684,23.9109672583191,24.5044817836903,22.7203514976808,23.3017968137391,24.4533351494915,25.4292632090545,26.3746216357205,24.5711159692615,23.1128795285883,23.0439919423903,23.3002208051406,22.5917002888102,23.2866962512179,24.9331079373985,24.046067705712
"sp|Q8IWA5|CTL2_HUMAN",22.968511697608,23.0604908940552,22.9356625611038,22.7902886156168,22.9349318728911,22.8713771790874,23.2757070898349,23.636959882141,23.060095846374,22.8145161351934,23.0326405353898,23.4375913955449,22.6727486045575,23.0400980639525,23.1713702795759,23.0209219562191,23.1584269874674,23.271909351611,22.7957261084789,23.1184069482451,22.8945415245244,22.9279283025516,23.0174726778248,23.0624563655606,22.9025432422503,22.6033287640928,23.2177262866431,23.3370004687847,23.132011783737,23.0167923822098,23.0951846848898,23.1978642839349,23.280371143294,22.7955559633815,22.9610174882559,23.1784827770565,23.1116844302971,22.4283570569499,22.9800303175766,22.9395313805971
"sp|Q99961|SH3G1_HUMAN",21.6846502675379,20.3182320662232,22.4611712347782,21.6134822700995,21.493691183842,22.7824885154373,21.8435297372278,21.7780076945487,22.4867784161815,22.140410444879,20.8582561389514,21.0929982109865,22.1061091910431,21.6767602225178,22.1009839628469,20.7804293635389,22.8115328514707,20.9412713026166,21.7088495152638,20.7107441024678,22.7044152308433,21.2251017804065,21.4019931249585,20.9849556406836,22.0587397771081,22.8092614753273,21.3830149261936,22.2767583360714,22.0528231359475,22.5023205569279,21.7823967810626,22.0738259488859,22.2559223722023,22.7192946746861,22.2491304704706,21.3334651766605,21.6688701774977,23.5143071196122,22.1494802573578,22.1544783624915
"sp|Q9BSJ8|ESYT1_HUMAN",24.9586124648345,24.6248015668821,25.3387161681654,24.5748609577448,25.0772627423966,25.3268625577848,24.6262858241343,23.9683619098418,25.4594268620591,25.1116583125358,24.2508754275723,24.5564217505572,25.4441887651624,24.8824289956693,25.0593400812023,23.9876728051015,25.5098969944187,24.350893240273,24.9531626803564,25.4765507349841,25.3116355516488,25.1142315935704,24.9751074694267,24.2186697744912,25.4547411205108,25.8999645579878,24.9339023376997,25.4664852136328,25.2855480684975,24.7606226807502,24.551425045867,25.4813761003033,23.5476142096258,25.2118020471746,24.6605773436558,24.767000133465,24.8062455265041,24.7295771143073,25.1560631787096,24.6402590961088
"sp|O75558|STX11_HUMAN",24.3112585812374,24.5622255432057,24.8162130075209,24.1036020631814,24.4901976331267,24.5073825941603,23.9933884822781,21.9853316448824,25.1515712347822,24.5049428133538,24.1400367824496,24.4734718427265,25.0530691226032,24.4058651185194,24.1787806968626,24.0111131020578,24.9422518759103,24.184807501154,24.5475746245178,23.6570873657878,24.7950287653685,24.6427292432735,24.4577457852393,23.8160763719913,24.7420945750459,25.1188758914248,24.4005051337883,24.9788515047829,24.539533169621,24.1091978935672,24.302633175892,24.9652288938579,23.0880262710356,24.7662530810245,23.9269878084901,24.2700045720049,24.5004716558015,23.9357353246096,24.7860728341441,24.4255203644025
"sp|P23528|COF1_HUMAN",28.1128777891025,28.68085133768,28.2124302140528,28.2781052026392,27.7080195333064,28.2107963975278,28.1337585833429,26.5600419172799,29.0772487289515,28.6029281606513,28.2445885382895,28.526588691597,28.7927392970221,28.4166287720222,28.317125071369,28.0510471068034,28.6175647234159,28.5786086237778,28.6578137123776,27.8199728786382,28.6173223582093,28.7443566820571,28.428493834092,27.2332234632048,28.216172089738,29.2515092583746,28.3832961234962,28.3207206020747,27.9667267339023,27.5545596042273,28.3668581755893,28.474445405062,27.1115171670134,28.2022618396878,28.3455157377001,28.4345286497531,28.720379754942,28.3272929787071,28.6628083254672,28.5106853612547
"sp|P28288|ABCD3_HUMAN",20.0294229333545,21.6265474433247,20.0507891018872,20.4693337588495,20.4893569151872,20.765326594385,20.1874963688924,20.4848415720588,19.9040132137415,19.8639288839645,21.0488198644477,20.8117967538074,21.2939567238157,19.9606952806434,19.4182199303848,21.1154019752862,19.1723039699942,18.9567018883617,18.9180351388357,21.3338514004298,20.6611490993144,21.1433343481221,20.7219280627338,20.4515135448919,18.8063759390929,20.7871932434475,20.5816370484703,19.2457855439269,19.6277821725165,21.6191010712609,20.9858739116477,20.2830637106078,20.7366387411806,19.7075796218749,20.4375848114786,20.5102278581558,19.8919676279323,19.7189482449243,20.548677376243,22.2645190613466
"sp|P31153|METK2_HUMAN / sp|Q00266|METK1_HUMAN",20.306995964789,19.3223142042102,20.4091743324562,19.9262485945587,18.5306260420508,18.2107023088046,19.3415993046243,20.1606511097423,19.8874553597728,20.4335196782127,19.6100372111973,19.6655840596469,20.1323251779594,20.1767282749831,20.678828440436,20.1097499483934,20.262589066073,19.7469127886775,20.6187048377617,18.5841596184733,20.5916747796853,19.3362899595377,19.2996472431069,19.7735960526591,19.9428503653694,19.6867259663083,20.3338890374411,20.5353825750927,20.0664411223125,19.9795788999954,19.2806953665166,20.309945634352,20.0272935577334,19.8482844148022,19.9009841824682,19.9532267644448,20.0464605851771,19.6852358806173,20.1160029245577,18.3822583419507
"sp|P31645|SC6A4_HUMAN",21.3292120088338,20.6458113122352,21.8301953810023,21.3776442944562,20.9417058458326,21.3302661688661,20.7352493103825,21.3420661868926,21.6651579724897,21.3051469742574,21.8008141442111,21.7823340859366,21.4618817470332,21.6031262792838,21.7021608466098,22.2758556478123,21.6520320221495,21.7267146438862,21.7895402135189,21.5104457596303,21.7668841136436,22.2320177303459,22.1004757320115,21.274517462048,20.8723850537652,21.8163502113396,21.7382505177316,22.0734523994348,21.7719585970631,22.1421847070778,23.1129821594224,21.8518349450988,22.9643884961155,21.3778845978062,21.8014880415034,21.0508915746873,21.8770405497338,23.6021344369819,21.7116666406787,22.286701876884
"sp|P37840|SYUA_HUMAN",26.8187989389345,26.9588790147717,27.0695437401432,27.0740982851303,26.2886212259348,26.7749861292942,26.5907725177792,26.4485853739788,26.8676162061164,26.6061201169437,26.8139462623537,26.9818458559731,27.2258106679343,26.7020776839715,26.5084790169327,26.2730782081068,27.0418255991659,26.1945613576643,26.5624932392399,25.6865801377786,27.0107320284526,26.6126110268411,26.3019205679627,27.1268913139902,26.551418279341,26.1924584651187,26.8656701099518,26.6892590551306,26.5832645786664,25.6127964780928,26.4961590095642,26.4803879003662,26.4682361286954,26.3073893912316,26.3695401592609,26.6237241886952,26.5853564290086,26.3755924896696,26.6599398078279,25.8646318931652
"sp|P55291|CAD15_HUMAN",18.7270433315374,18.7181283205812,18.7035161669949,20.2697786175927,18.1042894651251,17.8426823663114,18.7152731827273,20.7423110461038,18.4059230415958,19.0002381126448,20.1438647023891,17.2070028926509,17.3094631890019,19.1986400605592,18.9346329474397,18.709661351237,17.8681451747635,19.4968668437242,19.5595989718686,20.0709878146693,18.5119630339774,20.631216419088,18.8715042027368,18.7144536947306,18.1874269128661,16.8964725496693,18.6184084457589,18.114367991515,19.3298005900004,19.2801097424807,20.2833804122096,18.686927053221,19.6088674128846,17.9700514878158,18.4760046580317,18.6040639209919,19.6702367895809,19.0698383851302,19.1264907042374,16.7544171912164
